index	identifier	sum_stat	mark	detail	target	assay	feature_names
4654	GSM1684648	sum	CHIP	ATF4:ChIP-seq, InVitroCistromics_ATF4_0.02uL_plusCEBPb_0.1uL / hMSC / Human Mesenchymal Stem Cells	ATF4	TF ChIP-seq	f_4654
4655	GSM1684649	sum	CHIP	ATF4:ChIP-seq, InVitroCistromics_ATF4_0.2uL_plusCEBPb_0.1uL / hMSC / Human Mesenchymal Stem Cells	ATF4	TF ChIP-seq	f_4655
4656	GSM1692868	sum	CHIP	hBMAL1:ChIP_hBMAL1 Chip-seq / U2OS cells / .	hBMAL1	TF ChIP-seq	f_4656
4657	GSM1692869	sum	CHIP	hHIF1A:ChIP_hHIF1A Chip-seq / U2OS cells / .	hHIF1A	TF ChIP-seq	f_4657
4658	GSM1697346	sum	CHIP	ATF4:anti-ATF4 (sc-200) / HAP1, 2 mM histidinol for 24 hours, ATF4 ChIP / HAP1	anti-ATF4 (sc-200)	TF ChIP-seq	f_4658
4659	GSM1920690	sum	CHIP	BMAL1:BMAL1_DMSO_ChIPSeq / U2OS cells stably expressing Bmal1:Luc / osteosarcoma cell line U2OS stably expressing Bmal1:Luc	BMAL1	TF ChIP-seq	f_4659
4660	GSM1920691	sum	CHIP	BMAL1:BMAL1_6AN_ChIPSeq / U2OS cells stably expressing Bmal1:Luc / osteosarcoma cell line U2OS stably expressing Bmal1:Luc	BMAL1	TF ChIP-seq	f_4660
4661	GSM1920692	sum	CHIP	CLOCK:CLOCK_DMSO_ChIPSeq / U2OS cells stably expressing Bmal1:Luc / osteosarcoma cell line U2OS stably expressing Bmal1:Luc	CLOCK	TF ChIP-seq	f_4661
4662	GSM1920693	sum	CHIP	CLOCK:CLOCK_6AN_ChIPSeq / U2OS cells stably expressing Bmal1:Luc / osteosarcoma cell line U2OS stably expressing Bmal1:Luc	CLOCK	TF ChIP-seq	f_4662
4663	GSM2060761	sum	CHIP	H3K4me3:H3K4me3_DMSO_ChIPSeq / U2OS cells stably expressing Bmal1:Luc / osteosarcoma cell line U2OS stably expressing Bmal1:Luc	H3K4me3	Histone ChIP-seq	f_4663
4664	GSM2060762	sum	CHIP	H3K4me3:H3K4me3_6AN_ChIPSeq / U2OS cells stably expressing Bmal1:Luc / osteosarcoma cell line U2OS stably expressing Bmal1:Luc	H3K4me3	Histone ChIP-seq	f_4664
4665	GSM2060763	sum	CHIP	H3K9ac:H3K9ac_DMSO_ChIPSeq / U2OS cells stably expressing Bmal1:Luc / osteosarcoma cell line U2OS stably expressing Bmal1:Luc	H3K9ac	Histone ChIP-seq	f_4665
4666	GSM2060764	sum	CHIP	H3K9ac:H3K9ac_6AN_ChIPSeq / U2OS cells stably expressing Bmal1:Luc / osteosarcoma cell line U2OS stably expressing Bmal1:Luc	H3K9ac	Histone ChIP-seq	f_4666
4667	GSM2257666	sum	CHIP	abcam:ChIP_hBMAL1-peak-DMOG CHIP-Seq / U2OS cells / .	hBMAL1	TF ChIP-seq	f_4667
4668	GSM2257667	sum	CHIP	abcam:ChIP_hBMAL1-trough-DMOG CHIP-Seq / U2OS cells / .	hBMAL1	TF ChIP-seq	f_4668
4669	GSM2257668	sum	CHIP	abcam:ChIP_hBMAL1-peak-DMSO CHIP-Seq / U2OS cells / .	hBMAL1	TF ChIP-seq	f_4669
4670	GSM2257669	sum	CHIP	abcam:ChIP_hBMAL1-trough-DMSO CHIP-Seq / U2OS cells / .	hBMAL1	TF ChIP-seq	f_4670
4671	GSM2257670	sum	CHIP	active:ChIP_hHIF1a-peak-DMOG CHIP-Seq / U2OS cells / .	hHIF1a	TF ChIP-seq	f_4671
4672	GSM2257671	sum	CHIP	active:ChIP_hHIF1a-trough-DMOG CHIP-Seq / U2OS cells / .	hHIF1a	TF ChIP-seq	f_4672
4673	GSM2257672	sum	CHIP	active:ChIP_hHIF1a-peak-DMSO CHIP-Seq / U2OS cells / .	hHIF1a	TF ChIP-seq	f_4673
4674	GSM2257673	sum	CHIP	active:ChIP_hHIF1a-trough-DMSO CHIP-Seq / U2OS cells / .	hHIF1a	TF ChIP-seq	f_4674
4675	CNhs10608	sum	CAGE	Clontech Human Universal Reference Total RNA, pool1	NA	CAGE experiment	f_4675
4676	CNhs10610	sum	CAGE	SABiosciences XpressRef Human Universal Total RNA, pool1	NA	CAGE experiment	f_4676
4677	CNhs10612	sum	CAGE	Universal RNA - Human Normal Tissues Biochain, pool1	NA	CAGE experiment	f_4677
4678	CNhs10615	sum	CAGE	adipose tissue, adult, pool1	NA	CAGE experiment	f_4678
4679	CNhs10616	sum	CAGE	bladder, adult, pool1	NA	CAGE experiment	f_4679
4680	CNhs10617	sum	CAGE	brain, adult, pool1	NA	CAGE experiment	f_4680
4681	CNhs10618	sum	CAGE	cervix, adult, pool1	NA	CAGE experiment	f_4681
4682	CNhs10619	sum	CAGE	colon, adult, pool1	NA	CAGE experiment	f_4682
4683	CNhs10620	sum	CAGE	esophagus, adult, pool1	NA	CAGE experiment	f_4683
4684	CNhs10621	sum	CAGE	heart, adult, pool1	NA	CAGE experiment	f_4684
4685	CNhs10622	sum	CAGE	kidney, adult, pool1	NA	CAGE experiment	f_4685
4686	CNhs10624	sum	CAGE	liver, adult, pool1	NA	CAGE experiment	f_4686
4687	CNhs10625	sum	CAGE	lung, adult, pool1	NA	CAGE experiment	f_4687
4688	CNhs10626	sum	CAGE	ovary, adult, pool1	NA	CAGE experiment	f_4688
4689	CNhs10627	sum	CAGE	placenta, adult, pool1	NA	CAGE experiment	f_4689
4690	CNhs10628	sum	CAGE	prostate, adult, pool1	NA	CAGE experiment	f_4690
4691	CNhs10629	sum	CAGE	skeletal muscle, adult, pool1	NA	CAGE experiment	f_4691
4692	CNhs10630	sum	CAGE	small intestine, adult, pool1	NA	CAGE experiment	f_4692
4693	CNhs10631	sum	CAGE	spleen, adult, pool1	NA	CAGE experiment	f_4693
4694	CNhs10632	sum	CAGE	testis, adult, pool1	NA	CAGE experiment	f_4694
4695	CNhs10633	sum	CAGE	thymus, adult, pool1	NA	CAGE experiment	f_4695
4696	CNhs10634	sum	CAGE	thyroid, adult, pool1	NA	CAGE experiment	f_4696
4697	CNhs10635	sum	CAGE	trachea, adult, pool1	NA	CAGE experiment	f_4697
4698	CNhs10636	sum	CAGE	retina, adult, pool1	NA	CAGE experiment	f_4698
4699	CNhs10637	sum	CAGE	temporal lobe, adult, pool1	NA	CAGE experiment	f_4699
4700	CNhs10638	sum	CAGE	postcentral gyrus, adult, pool1	NA	CAGE experiment	f_4700
4701	CNhs10640	sum	CAGE	pons, adult, pool1	NA	CAGE experiment	f_4701
4702	CNhs10641	sum	CAGE	parietal lobe, adult, pool1	NA	CAGE experiment	f_4702
4703	CNhs10642	sum	CAGE	paracentral gyrus, adult, pool1	NA	CAGE experiment	f_4703
4704	CNhs10643	sum	CAGE	occipital pole, adult, pool1	NA	CAGE experiment	f_4704
4705	CNhs10644	sum	CAGE	nucleus accumbens, adult, pool1	NA	CAGE experiment	f_4705
4706	CNhs10645	sum	CAGE	medulla oblongata, adult, pool1	NA	CAGE experiment	f_4706
4707	CNhs10646	sum	CAGE	insula, adult, pool1	NA	CAGE experiment	f_4707
4708	CNhs10647	sum	CAGE	frontal lobe, adult, pool1	NA	CAGE experiment	f_4708
4709	CNhs10648	sum	CAGE	dura mater, adult,	NA	CAGE experiment	f_4709
4710	CNhs10649	sum	CAGE	corpus callosum, adult, pool1	NA	CAGE experiment	f_4710
4711	CNhs10650	sum	CAGE	thymus, fetal, pool1	NA	CAGE experiment	f_4711
4712	CNhs10651	sum	CAGE	spleen, fetal, pool1	NA	CAGE experiment	f_4712
4713	CNhs10652	sum	CAGE	kidney, fetal, pool1	NA	CAGE experiment	f_4713
4714	CNhs10653	sum	CAGE	heart, fetal, pool1	NA	CAGE experiment	f_4714
4715	CNhs10654	sum	CAGE	tonsil, adult, pool1	NA	CAGE experiment	f_4715
4716	CNhs10722	sum	CAGE	acute myeloid leukemia (FAB M5) cell line:THP-1 (fresh)	NA	CAGE experiment	f_4716
4717	CNhs10723	sum	CAGE	acute myeloid leukemia (FAB M5) cell line:THP-1 (revived)	NA	CAGE experiment	f_4717
4718	CNhs10724	sum	CAGE	acute myeloid leukemia (FAB M5) cell line:THP-1 (thawed)	NA	CAGE experiment	f_4718
4719	CNhs10726	sum	CAGE	lung adenocarcinoma cell line:PC-14	NA	CAGE experiment	f_4719
4720	CNhs10727	sum	CAGE	chronic myelogenous leukemia cell line:KU812	NA	CAGE experiment	f_4720
4721	CNhs10728	sum	CAGE	extraskeletal myxoid chondrosarcoma cell line:H-EMC-SS	NA	CAGE experiment	f_4721
4722	CNhs10729	sum	CAGE	renal cell carcinoma cell line:OS-RC-2	NA	CAGE experiment	f_4722
4723	CNhs10730	sum	CAGE	malignant trichilemmal cyst cell line:DJM-1	NA	CAGE experiment	f_4723
4724	CNhs10731	sum	CAGE	glioma cell line:GI-1	NA	CAGE experiment	f_4724
4725	CNhs10732	sum	CAGE	maxillary sinus tumor cell line:HSQ-89	NA	CAGE experiment	f_4725
4726	CNhs10733	sum	CAGE	gall bladder carcinoma cell line:TGBC2TKB	NA	CAGE experiment	f_4726
4727	CNhs10734	sum	CAGE	papillotubular adenocarcinoma cell line:TGBC18TKB	NA	CAGE experiment	f_4727
4728	CNhs10735	sum	CAGE	transitional-cell carcinoma cell line:5637	NA	CAGE experiment	f_4728
4729	CNhs10736	sum	CAGE	breast carcinoma cell line:MDA-MB-453	NA	CAGE experiment	f_4729
4730	CNhs10737	sum	CAGE	colon carcinoma cell line:COLO-320	NA	CAGE experiment	f_4730
4731	CNhs10738	sum	CAGE	adult T-cell leukemia cell line:ATN-1	NA	CAGE experiment	f_4731
4732	CNhs10739	sum	CAGE	Burkitt's lymphoma cell line:DAUDI	NA	CAGE experiment	f_4732
4733	CNhs10740	sum	CAGE	choriocarcinoma cell line:BeWo	NA	CAGE experiment	f_4733
4734	CNhs10741	sum	CAGE	splenic lymphoma with villous lymphocytes cell line:SLVL	NA	CAGE experiment	f_4734
4735	CNhs10742	sum	CAGE	astrocytoma cell line:TM-31	NA	CAGE experiment	f_4735
4736	CNhs10743	sum	CAGE	epidermoid carcinoma cell line:A431	NA	CAGE experiment	f_4736
4737	CNhs10744	sum	CAGE	b cell line:RPMI1788	NA	CAGE experiment	f_4737
4738	CNhs10745	sum	CAGE	anaplastic carcinoma cell line:8305C	NA	CAGE experiment	f_4738
4739	CNhs10746	sum	CAGE	acute lymphoblastic leukemia (T-ALL) cell line:HPB-ALL	NA	CAGE experiment	f_4739
4740	CNhs10747	sum	CAGE	non T non B acute lymphoblastic leukemia (ALL) cell line:P30/OHK	NA	CAGE experiment	f_4740
4741	CNhs10748	sum	CAGE	epidermoid carcinoma cell line:Ca Ski	NA	CAGE experiment	f_4741
4742	CNhs10750	sum	CAGE	bile duct carcinoma cell line:HuCCT1	NA	CAGE experiment	f_4742
4743	CNhs10751	sum	CAGE	giant cell carcinoma cell line:Lu99B	NA	CAGE experiment	f_4743
4744	CNhs10752	sum	CAGE	oral squamous cell carcinoma cell line:Ca9-22	NA	CAGE experiment	f_4744
4745	CNhs10753	sum	CAGE	signet ring carcinoma cell line:Kato III	NA	CAGE experiment	f_4745
4746	CNhs10837	sum	CAGE	Endothelial Cells - Aortic,	NA	CAGE experiment	f_4746
4747	CNhs11309	sum	CAGE	Smooth Muscle Cells - Aortic,	NA	CAGE experiment	f_4747
4748	CNhs10839	sum	CAGE	Smooth Muscle Cells - Umbilical artery,	NA	CAGE experiment	f_4748
4749	CNhs10842	sum	CAGE	Retinal Pigment Epithelial Cells,	NA	CAGE experiment	f_4749
4750	CNhs10843	sum	CAGE	Urothelial cells,	NA	CAGE experiment	f_4750
4751	CNhs10844	sum	CAGE	Mesenchymal stem cells - adipose,	NA	CAGE experiment	f_4751
4752	CNhs10845	sum	CAGE	Mesenchymal stem cells - hepatic,	NA	CAGE experiment	f_4752
4753	CNhs10846	sum	CAGE	Mesenchymal Stem Cells - Vertebral,	NA	CAGE experiment	f_4753
4754	CNhs11951	sum	CAGE	Sebocyte,	NA	CAGE experiment	f_4754
4755	CNhs10848	sum	CAGE	Fibroblast - Gingival,  (GFH2)	NA	CAGE experiment	f_4755
4756	CNhs12012	sum	CAGE	Mesothelial Cells,	NA	CAGE experiment	f_4756
4757	CNhs11974	sum	CAGE	Sertoli Cells,	NA	CAGE experiment	f_4757
4758	CNhs10852	sum	CAGE	CD14+ Monocytes,	NA	CAGE experiment	f_4758
4759	CNhs11955	sum	CAGE	CD4+ T Cells,	NA	CAGE experiment	f_4759
4760	CNhs11956	sum	CAGE	CD8+ T Cells,	NA	CAGE experiment	f_4760
4761	CNhs11062	sum	CAGE	Dendritic Cells - monocyte immature derived, , tech_	NA	CAGE experiment	f_4761
4762	CNhs12196	sum	CAGE	Dendritic Cells - plasmacytoid,	NA	CAGE experiment	f_4762
4763	CNhs11904	sum	CAGE	CD14+ monocyte derived endothelial progenitor cells,	NA	CAGE experiment	f_4763
4764	CNhs11957	sum	CAGE	Natural Killer Cells,	NA	CAGE experiment	f_4764
4765	CNhs11958	sum	CAGE	Peripheral Blood Mononuclear Cells,	NA	CAGE experiment	f_4765
4766	CNhs12003	sum	CAGE	Macrophage - monocyte derived,	NA	CAGE experiment	f_4766
4767	CNhs10862	sum	CAGE	Neutrophils,	NA	CAGE experiment	f_4767
4768	CNhs11900	sum	CAGE	Smooth Muscle Cells - Brain Vascular,	NA	CAGE experiment	f_4768
4769	CNhs12005	sum	CAGE	Astrocyte - cerebral cortex,	NA	CAGE experiment	f_4769
4770	CNhs11906	sum	CAGE	Endothelial Cells - Lymphatic,	NA	CAGE experiment	f_4770
4771	CNhs12006	sum	CAGE	Fibroblast - Gingival,	NA	CAGE experiment	f_4771
4772	CNhs11962	sum	CAGE	Fibroblast - Periodontal Ligament,	NA	CAGE experiment	f_4772
4773	CNhs10868	sum	CAGE	Smooth Muscle Cells - Colonic,	NA	CAGE experiment	f_4773
4774	CNhs12008	sum	CAGE	Skeletal Muscle Satellite Cells,	NA	CAGE experiment	f_4774
4775	CNhs10870	sum	CAGE	Myoblast,	NA	CAGE experiment	f_4775
4776	CNhs11966	sum	CAGE	Ciliary Epithelial Cells,	NA	CAGE experiment	f_4776
4777	CNhs12010	sum	CAGE	Endothelial Cells - Umbilical vein,	NA	CAGE experiment	f_4777
4778	CNhs11968	sum	CAGE	Fibroblast - Aortic Adventitial,	NA	CAGE experiment	f_4778
4779	CNhs10875	sum	CAGE	Intestinal epithelial cells (polarized),	NA	CAGE experiment	f_4779
4780	CNhs10876	sum	CAGE	Anulus Pulposus Cell,	NA	CAGE experiment	f_4780
4781	CNhs10877	sum	CAGE	Pancreatic stromal cells,	NA	CAGE experiment	f_4781
4782	CNhs10878	sum	CAGE	Fibroblast - Pulmonary Artery,	NA	CAGE experiment	f_4782
4783	CNhs10879	sum	CAGE	Keratinocyte - oral,	NA	CAGE experiment	f_4783
4784	CNhs12019	sum	CAGE	Nucleus Pulposus Cell,	NA	CAGE experiment	f_4784
4785	CNhs10882	sum	CAGE	Prostate Epithelial Cells (polarized),	NA	CAGE experiment	f_4785
4786	CNhs10883	sum	CAGE	Prostate Stromal Cells,	NA	CAGE experiment	f_4786
4787	CNhs10884	sum	CAGE	Small Airway Epithelial Cells,	NA	CAGE experiment	f_4787
4788	CNhs11045	sum	CAGE	cord blood derived cell line:COBL-a untreated	NA	CAGE experiment	f_4788
4789	CNhs11046	sum	CAGE	embryonic kidney cell line: HEK293/SLAM untreated	NA	CAGE experiment	f_4789
4790	CNhs11047	sum	CAGE	embryonic kidney cell line: HEK293/SLAM infection, 24hr	NA	CAGE experiment	f_4790
4791	CNhs11049	sum	CAGE	cord blood derived cell line:COBL-a 24h infection(-C)	NA	CAGE experiment	f_4791
4792	CNhs11050	sum	CAGE	cord blood derived cell line:COBL-a 24h infection	NA	CAGE experiment	f_4792
4793	CNhs11969	sum	CAGE	Adipocyte - breast,	NA	CAGE experiment	f_4793
4794	CNhs11052	sum	CAGE	Preadipocyte - breast,	NA	CAGE experiment	f_4794
4795	CNhs11054	sum	CAGE	Adipocyte - omental,	NA	CAGE experiment	f_4795
4796	CNhs11057	sum	CAGE	Mesenchymal Stem Cells - Wharton's Jelly,	NA	CAGE experiment	f_4796
4797	CNhs11061	sum	CAGE	Gingival epithelial cells,  (GEA11)	NA	CAGE experiment	f_4797
4798	CNhs11384	sum	CAGE	Neural stem cells,	NA	CAGE experiment	f_4798
4799	CNhs11381	sum	CAGE	Keratinocyte - epidermal,	NA	CAGE experiment	f_4799
4800	CNhs12013	sum	CAGE	Preadipocyte - omental,	NA	CAGE experiment	f_4800
4801	CNhs12046	sum	CAGE	Smooth Muscle Cells - Internal Thoracic Artery,	NA	CAGE experiment	f_4801
4802	CNhs12050	sum	CAGE	Synoviocyte,	NA	CAGE experiment	f_4802
4803	CNhs11073	sum	CAGE	Mast cell - stimulated,	NA	CAGE experiment	f_4803
4804	CNhs11074	sum	CAGE	Fibroblast - skin spinal muscular atrophy,	NA	CAGE experiment	f_4804
4805	CNhs11675	sum	CAGE	Whole blood (ribopure), , donation1	NA	CAGE experiment	f_4805
4806	CNhs11671	sum	CAGE	Whole blood (ribopure), , donation2	NA	CAGE experiment	f_4806
4807	CNhs11077	sum	CAGE	Mammary Epithelial Cell,	NA	CAGE experiment	f_4807
4808	CNhs11385	sum	CAGE	Osteoblast,	NA	CAGE experiment	f_4808
4809	CNhs11386	sum	CAGE	Placental Epithelial Cells,	NA	CAGE experiment	f_4809
4810	CNhs11981	sum	CAGE	Preadipocyte - subcutaneous,	NA	CAGE experiment	f_4810
4811	CNhs11982	sum	CAGE	Preadipocyte - visceral,	NA	CAGE experiment	f_4811
4812	CNhs11983	sum	CAGE	Skeletal Muscle Cells,	NA	CAGE experiment	f_4812
4813	CNhs11984	sum	CAGE	Skeletal muscle cells differentiated into Myotubes - multinucleated,	NA	CAGE experiment	f_4813
4814	CNhs11086	sum	CAGE	Smooth Muscle Cells - Brachiocephalic,	NA	CAGE experiment	f_4814
4815	CNhs11087	sum	CAGE	Smooth Muscle Cells - Carotid,	NA	CAGE experiment	f_4815
4816	CNhs11987	sum	CAGE	Smooth Muscle Cells - Coronary Artery,	NA	CAGE experiment	f_4816
4817	CNhs11089	sum	CAGE	Smooth Muscle Cells - Pulmonary Artery,	NA	CAGE experiment	f_4817
4818	CNhs11090	sum	CAGE	Smooth Muscle Cells - Subclavian Artery,	NA	CAGE experiment	f_4818
4819	CNhs11091	sum	CAGE	Smooth Muscle Cells - Umbilical Artery,	NA	CAGE experiment	f_4819
4820	CNhs11092	sum	CAGE	Tracheal Epithelial Cells,	NA	CAGE experiment	f_4820
4821	CNhs11100	sum	CAGE	ductal cell carcinoma cell line:KLM-1	NA	CAGE experiment	f_4821
4822	CNhs11245	sum	CAGE	schwannoma cell line:HS-PSS, tech_	NA	CAGE experiment	f_4822
4823	CNhs11185	sum	CAGE	glioblastoma cell line:A172, tech_	NA	CAGE experiment	f_4823
4824	CNhs11243	sum	CAGE	prostate cancer cell line:PC-3	NA	CAGE experiment	f_4824
4825	CNhs11244	sum	CAGE	synovial sarcoma cell line:HS-SY-II	NA	CAGE experiment	f_4825
4826	CNhs11247	sum	CAGE	epithelioid sarcoma cell line:HS-ES-1	NA	CAGE experiment	f_4826
4827	CNhs11249	sum	CAGE	endometrial stromal sarcoma cell line:OMC-9	NA	CAGE experiment	f_4827
4828	CNhs11250	sum	CAGE	chronic myelogenous leukemia cell line:K562	NA	CAGE experiment	f_4828
4829	CNhs11251	sum	CAGE	acute lymphoblastic leukemia (B-ALL) cell line:BALL-1	NA	CAGE experiment	f_4829
4830	CNhs11252	sum	CAGE	squamous cell carcinoma cell line:EC-GI-10	NA	CAGE experiment	f_4830
4831	CNhs11253	sum	CAGE	acute lymphoblastic leukemia (T-ALL) cell line:Jurkat	NA	CAGE experiment	f_4831
4832	CNhs11254	sum	CAGE	melanoma cell line:G-361	NA	CAGE experiment	f_4832
4833	CNhs11255	sum	CAGE	rectal cancer cell line:TT1TKB	NA	CAGE experiment	f_4833
4834	CNhs11256	sum	CAGE	gall bladder carcinoma cell line:TGBC14TKB	NA	CAGE experiment	f_4834
4835	CNhs11257	sum	CAGE	renal cell carcinoma cell line:TUHR10TKB	NA	CAGE experiment	f_4835
4836	CNhs11258	sum	CAGE	myeloma cell line:PCM6	NA	CAGE experiment	f_4836
4837	CNhs11259	sum	CAGE	ductal cell carcinoma cell line:MIA Paca2	NA	CAGE experiment	f_4837
4838	CNhs11260	sum	CAGE	prostate cancer cell line:DU145	NA	CAGE experiment	f_4838
4839	CNhs11261	sum	CAGE	transitional-cell carcinoma cell line:JMSU1	NA	CAGE experiment	f_4839
4840	CNhs11263	sum	CAGE	mesothelioma cell line:ACC-MESO-1	NA	CAGE experiment	f_4840
4841	CNhs11264	sum	CAGE	mesothelioma cell line:ACC-MESO-4	NA	CAGE experiment	f_4841
4842	CNhs11265	sum	CAGE	bile duct carcinoma cell line:TFK-1	NA	CAGE experiment	f_4842
4843	CNhs11266	sum	CAGE	endometrial carcinoma cell line:OMC-2	NA	CAGE experiment	f_4843
4844	CNhs11267	sum	CAGE	retinoblastoma cell line:Y79	NA	CAGE experiment	f_4844
4845	CNhs11268	sum	CAGE	Burkitt's lymphoma cell line:RAJI	NA	CAGE experiment	f_4845
4846	CNhs11269	sum	CAGE	rhabdomyosarcoma cell line:RMS-YM	NA	CAGE experiment	f_4846
4847	CNhs11270	sum	CAGE	signet ring carcinoma cell line:NUGC-4	NA	CAGE experiment	f_4847
4848	CNhs11271	sum	CAGE	hepatoma cell line:Li-7	NA	CAGE experiment	f_4848
4849	CNhs11272	sum	CAGE	glioblastoma cell line:T98G	NA	CAGE experiment	f_4849
4850	CNhs11273	sum	CAGE	squamous cell lung carcinoma cell line:EBC-1	NA	CAGE experiment	f_4850
4851	CNhs11274	sum	CAGE	giant cell carcinoma cell line:LU65	NA	CAGE experiment	f_4851
4852	CNhs11275	sum	CAGE	lung adenocarcinoma cell line:A549	NA	CAGE experiment	f_4852
4853	CNhs11276	sum	CAGE	neuroblastoma cell line:CHP-134	NA	CAGE experiment	f_4853
4854	CNhs11277	sum	CAGE	large cell lung carcinoma cell line:IA-LM	NA	CAGE experiment	f_4854
4855	CNhs11279	sum	CAGE	osteosarcoma cell line:143B/TK^(-)neo^(R)	NA	CAGE experiment	f_4855
4856	CNhs11280	sum	CAGE	colon carcinoma cell line:CACO-2	NA	CAGE experiment	f_4856
4857	CNhs11281	sum	CAGE	melanoma cell line:COLO 679	NA	CAGE experiment	f_4857
4858	CNhs11282	sum	CAGE	acute lymphoblastic leukemia (B-ALL) cell line:NALM-6	NA	CAGE experiment	f_4858
4859	CNhs11283	sum	CAGE	cholangiocellular carcinoma cell line:HuH-28	NA	CAGE experiment	f_4859
4860	CNhs11284	sum	CAGE	neuroblastoma cell line:NB-1	NA	CAGE experiment	f_4860
4861	CNhs11285	sum	CAGE	small cell lung carcinoma cell line:LK-2	NA	CAGE experiment	f_4861
4862	CNhs11286	sum	CAGE	gastric cancer cell line:AZ521	NA	CAGE experiment	f_4862
4863	CNhs11287	sum	CAGE	oral squamous cell carcinoma cell line:HO-1-u-1	NA	CAGE experiment	f_4863
4864	CNhs11288	sum	CAGE	cervical cancer cell line:D98-AH2	NA	CAGE experiment	f_4864
4865	CNhs11289	sum	CAGE	cervical cancer cell line:ME-180	NA	CAGE experiment	f_4865
4866	CNhs11290	sum	CAGE	osteosarcoma cell line:HS-Os-1	NA	CAGE experiment	f_4866
4867	CNhs11303	sum	CAGE	Melanocyte - light,	NA	CAGE experiment	f_4867
4868	CNhs12035	sum	CAGE	Osteoblast - differentiated,	NA	CAGE experiment	f_4868
4869	CNhs11344	sum	CAGE	Mesenchymal Stem Cells - bone marrow,	NA	CAGE experiment	f_4869
4870	CNhs11317	sum	CAGE	Pericytes,	NA	CAGE experiment	f_4870
4871	CNhs11319	sum	CAGE	Fibroblast - Choroid Plexus,	NA	CAGE experiment	f_4871
4872	CNhs12080	sum	CAGE	Meningeal Cells,	NA	CAGE experiment	f_4872
4873	CNhs12117	sum	CAGE	Astrocyte - cerebellum,	NA	CAGE experiment	f_4873
4874	CNhs11322	sum	CAGE	Fibroblast - Lymphatic,	NA	CAGE experiment	f_4874
4875	CNhs12083	sum	CAGE	Esophageal Epithelial Cells,	NA	CAGE experiment	f_4875
4876	CNhs12727	sum	CAGE	Smooth Muscle Cells - Esophageal,	NA	CAGE experiment	f_4876
4877	CNhs12084	sum	CAGE	Alveolar Epithelial Cells,	NA	CAGE experiment	f_4877
4878	CNhs12623	sum	CAGE	Bronchial Epithelial Cell,	NA	CAGE experiment	f_4878
4879	CNhs12348	sum	CAGE	Smooth Muscle Cells - Bronchial,	NA	CAGE experiment	f_4879
4880	CNhs12894	sum	CAGE	Smooth Muscle Cells - Tracheal,	NA	CAGE experiment	f_4880
4881	CNhs11330	sum	CAGE	Renal Proximal Tubular Epithelial Cell,	NA	CAGE experiment	f_4881
4882	CNhs12728	sum	CAGE	Renal Cortical Epithelial Cells,	NA	CAGE experiment	f_4882
4883	CNhs11332	sum	CAGE	Renal Epithelial Cells,	NA	CAGE experiment	f_4883
4884	CNhs11333	sum	CAGE	Renal Mesangial Cells,	NA	CAGE experiment	f_4884
4885	CNhs12091	sum	CAGE	Urothelial Cells,	NA	CAGE experiment	f_4885
4886	CNhs12093	sum	CAGE	Hepatic Stellate Cells (lipocyte),	NA	CAGE experiment	f_4886
4887	CNhs12123	sum	CAGE	Corneal Epithelial Cells,	NA	CAGE experiment	f_4887
4888	CNhs12921	sum	CAGE	Keratocytes,	NA	CAGE experiment	f_4888
4889	CNhs12734	sum	CAGE	Fibroblast - Conjunctival,	NA	CAGE experiment	f_4889
4890	CNhs12124	sum	CAGE	Trabecular Meshwork Cells,	NA	CAGE experiment	f_4890
4891	CNhs12125	sum	CAGE	Amniotic Epithelial Cells,	NA	CAGE experiment	f_4891
4892	CNhs11343	sum	CAGE	Fibroblast - Villous Mesenchymal,	NA	CAGE experiment	f_4892
4893	CNhs12922	sum	CAGE	Mesenchymal Stem Cells - adipose,	NA	CAGE experiment	f_4893
4894	CNhs12730	sum	CAGE	Mesenchymal Stem Cells - hepatic,	NA	CAGE experiment	f_4894
4895	CNhs11347	sum	CAGE	Mesenchymal Stem Cells - umbilical,	NA	CAGE experiment	f_4895
4896	CNhs11348	sum	CAGE	Fibroblast - Mammary,	NA	CAGE experiment	f_4896
4897	CNhs11349	sum	CAGE	Mesenchymal Stem Cells - amniotic membrane,	NA	CAGE experiment	f_4897
4898	CNhs11350	sum	CAGE	Multipotent Cord Blood Unrestricted Somatic Stem Cells,	NA	CAGE experiment	f_4898
4899	CNhs11351	sum	CAGE	Fibroblast - skin normal,	NA	CAGE experiment	f_4899
4900	CNhs11352	sum	CAGE	Fibroblast - skin walker warburg,	NA	CAGE experiment	f_4900
4901	CNhs11913	sum	CAGE	Fibroblast - skin dystrophia myotonica,	NA	CAGE experiment	f_4901
4902	CNhs12017	sum	CAGE	Adipocyte - subcutaneous,	NA	CAGE experiment	f_4902
4903	CNhs11923	sum	CAGE	Chondrocyte - de diff,	NA	CAGE experiment	f_4903
4904	CNhs11373	sum	CAGE	Chondrocyte - re diff,	NA	CAGE experiment	f_4904
4905	CNhs12024	sum	CAGE	Endothelial Cells - Microvascular,	NA	CAGE experiment	f_4905
4906	CNhs12026	sum	CAGE	Endothelial Cells - Vein,	NA	CAGE experiment	f_4906
4907	CNhs11909	sum	CAGE	Fibroblast - Cardiac,	NA	CAGE experiment	f_4907
4908	CNhs12499	sum	CAGE	Fibroblast - Dermal,	NA	CAGE experiment	f_4908
